ride_id,customer_id,driver_id,start_location,end_location,city,country,ride_date,ride_time,ride_duration_minutes,fare_amount,ride_distance_miles,payment_method,voucher,rating,ride_hour,gender,created_at,rating_int,cluster
2126.0,1882,209.0,030 Oxford Place,4845 Buhler Trail,Awilega,Indonesia,2024-01-29,09:30,111.0,97.23,4.8,cash,no_voucher,5.0,,Genderqueer,06/03/2024,5,7
3397.0,4595,747.0,72412 Golden Leaf Junction,8 Green Ridge Way,Cerinza,Colombia,2024-10-13,07:52,30.0,54.7,8.3,cash,789GHI,3.0,,Female,9/15/2024,3,3
853.0,5307,21.0,9031 Sugar Street,4588 Sheridan Street,Tilcara,Argentina,2024-10-24,06:41,105.0,57.44,12.3,cash,no_voucher,2.0,,Female,05/06/2024,2,1
8065.0,4510,182.0,3 Grim Hill,651 Thackeray Pass,Tcholliré,Cameroon,2024-08-08,09:25,113.0,30.44,1.3,cash,no_voucher,2.0,,Female,07/02/2024,2,3
4572.0,10440,468.0,6 Paget Point,181 Clove Way,Novopokrovka,Russia,2024-07-21,09:52,35.0,88.42,16.8,credit card,STU456,5.0,,Male,9/17/2024,5,5
2227.0,4868,598.0,503 Ludington Point,0 Ronald Regan Avenue,Santiago de Subrrifana,Portugal,2024-05-24,15:57,56.0,89.93,16.6,cash,no_voucher,4.0,,Female,12/24/2024,4,5
3719.0,4005,102.0,099 Gerald Trail,5205 Sunnyside Place,Da’an,China,2024-09-07,13:34,90.0,49.93,15.2,cash,456JKL,3.0,,Male,06/07/2024,3,1
9837.0,8036,69.0,72876 Vernon Avenue,72427 Lillian Avenue,Łomża,Poland,2024-04-08,05:18,43.0,90.72,19.0,mobile wallet,no_voucher,4.0,,Female,5/26/2024,4,5
2986.0,3820,126.0,467 Lillian Drive,0523 Old Shore Alley,Liuji,China,2024-05-01,11:46,59.0,7.32,3.7,mobile wallet,no_voucher,3.0,,Male,4/25/2024,3,3
524.0,9866,925.0,441 Prentice Center,6310 Twin Pines Point,Doumuhu,China,2024-05-09,10:36,10.0,9.5,4.8,credit card,no_voucher,5.0,,Male,05/06/2024,5,6
6079.0,3050,282.0,0122 Johnson Court,6518 Waxwing Pass,Baie-D'Urfé,Canada,2025-01-02,05:06,8.0,61.38,7.5,cash,no_voucher,4.0,,Male,5/19/2024,4,2
6223.0,10374,392.0,88 New Castle Center,57492 Surrey Terrace,Hanji,China,2024-10-03,00:50,54.0,52.78,8.9,cash,no_voucher,4.0,,Male,6/15/2024,4,2
7924.0,4690,37.0,1 Division Drive,2927 Mesta Street,Pakembangan,Indonesia,2024-02-27,16:56,55.0,33.41,18.1,mobile wallet,no_voucher,3.0,,Male,6/29/2024,3,0
8028.0,10128,740.0,938 Independence Way,4 Hansons Plaza,Villamontes,Bolivia,2024-12-29,14:53,114.0,97.45,10.0,mobile wallet,no_voucher,2.0,,Male,03/08/2024,2,1
9644.0,4918,738.0,51 Badeau Trail,3272 Monterey Lane,Cincinnati,United States,2024-08-25,06:46,86.0,54.69,16.0,credit card,no_voucher,5.0,,Male,10/26/2024,5,5
9369.0,3903,960.0,208 Jay Way,9 Orin Junction,Reinaldes,Portugal,2024-06-19,15:26,106.0,14.31,5.9,cash,no_voucher,4.0,,Genderqueer,3/15/2024,4,6
6091.0,323,155.0,688 Clarendon Street,4774 Moland Place,Bagu,Indonesia,2024-12-02,00:07,35.0,84.09,18.4,mobile wallet,no_voucher,3.0,,Female,01/02/2025,3,1
2051.0,2554,359.0,01 Mariners Cove Hill,861 Pawling Trail,Nice,France,2024-04-14,05:00,119.0,48.15,4.8,mobile wallet,789VWX,5.0,,Male,12/03/2024,5,7
7726.0,3853,489.0,5 Duke Plaza,420 Welch Trail,Zhosaly,Kazakhstan,2024-05-20,02:20,49.0,61.72,7.9,cash,no_voucher,5.0,,Male,02/03/2024,5,2
3632.0,546,575.0,26924 Melby Street,299 North Circle,Santa Apolonia,Guatemala,2024-02-28,15:25,11.0,31.27,2.1,credit card,no_voucher,5.0,,Male,12/12/2024,5,6
8916.0,9204,838.0,727 Jana Street,42263 Jackson Circle,Akhtopol,Bulgaria,2024-10-12,03:34,87.0,43.08,16.3,credit card,no_voucher,4.0,,Male,6/26/2024,4,4
5199.0,3557,816.0,338 Vernon Terrace,31 Atwood Point,Kawakawa,New Zealand,2024-08-20,05:15,55.0,55.1,13.7,credit card,no_voucher,3.0,,Female,6/21/2024,3,1
7973.0,6706,452.0,37 Granby Road,968 Old Gate Avenue,Kasui,Indonesia,2024-06-05,04:24,39.0,22.79,14.5,cash,PQR123,3.0,,Male,03/09/2024,3,0
4179.0,6817,275.0,0055 4th Alley,1039 Lighthouse Bay Court,Nueva Gerona,Cuba,2024-06-13,22:52,33.0,34.07,18.7,cash,789VWX,4.0,,Male,10/29/2024,4,0
1967.0,6641,268.0,76 Thackeray Way,279 Browning Place,Kobe,Japan,2024-12-31,23:25,85.0,33.82,15.1,cash,no_voucher,4.0,,Male,7/21/2024,4,4
8962.0,7283,251.0,7858 Oxford Avenue,23418 Emmet Street,Oguma,Nigeria,2025-01-02,10:42,71.0,56.43,11.6,mobile wallet,no_voucher,4.0,,Male,05/10/2024,4,5
1190.0,8718,423.0,24 Mayer Circle,912 Iowa Alley,Bonpland,Argentina,2024-07-04,03:49,41.0,65.24,6.8,cash,no_voucher,4.0,,Female,05/12/2024,4,2
5684.0,10231,966.0,0352 Cherokee Junction,8582 Pennsylvania Parkway,Centralniy,Russia,2024-05-16,14:34,67.0,66.9,1.3,cash,no_voucher,5.0,,Male,02/09/2024,5,7
8459.0,3929,225.0,20486 Summit Center,7326 Kingsford Junction,Wuma,China,2024-12-17,01:24,86.0,81.14,19.0,mobile wallet,no_voucher,4.0,,Male,7/27/2024,4,5
3877.0,1137,382.0,960 Duke Terrace,34009 Bay Terrace,Masaraway,Philippines,2024-01-06,16:55,110.0,97.21,6.9,cash,no_voucher,4.0,,Female,2/17/2024,4,7
1073.0,1169,450.0,527 Evergreen Circle,59 Stang Court,Santo Isidro,Portugal,2024-11-29,22:46,62.0,57.95,19.5,credit card,YZA123,2.0,,Male,2/20/2024,2,1
6503.0,2312,982.0,2 Dayton Circle,155 Sullivan Crossing,Abaza,Russia,2024-07-27,17:54,55.0,49.49,9.2,mobile wallet,MNO789,4.0,,Female,09/06/2024,4,6
5977.0,2369,502.0,14 Redwing Way,6 Fuller Lane,Sifala,Indonesia,2024-03-19,09:09,106.0,79.43,10.6,mobile wallet,no_voucher,5.0,,Female,9/16/2024,5,7
3237.0,7959,886.0,8043 Clyde Gallagher Hill,32175 Karstens Center,Mường Nhé,Vietnam,2024-05-27,16:31,24.0,21.16,16.7,mobile wallet,no_voucher,5.0,,Male,9/26/2024,5,0
6838.0,6453,295.0,7 Swallow Way,01 Briar Crest Terrace,Meilin,China,2024-12-29,07:09,83.0,19.38,8.0,credit card,no_voucher,4.0,,Male,05/10/2024,4,6
7969.0,627,573.0,778 Schurz Center,0 Meadow Vale Road,Jardoeira,Portugal,2024-01-31,16:46,17.0,52.8,7.7,credit card,no_voucher,3.0,,Male,04/07/2024,3,3
5083.0,5136,71.0,1 Fulton Parkway,4138 Maple Wood Place,Aucallama,Peru,2024-05-25,08:34,56.0,46.19,16.5,mobile wallet,no_voucher,5.0,,Female,4/16/2024,5,0
2336.0,3554,381.0,58717 Elka Court,5 Katie Plaza,Krajan Pakel,Indonesia,2024-06-07,18:55,40.0,22.24,14.1,credit card,XYZ456,4.0,,Female,02/06/2024,4,0
2950.0,1061,973.0,23 Fremont Lane,75 Kinsman Lane,Shanggu,China,2024-06-06,03:28,104.0,5.53,19.6,cash,no_voucher,4.0,,Female,8/29/2024,4,4
2647.0,9243,427.0,3780 Upham Drive,0 Kipling Street,Bulacnin,Philippines,2024-04-20,05:08,104.0,14.31,17.0,credit card,789VWX,3.0,,Female,11/03/2024,3,4
3308.0,7808,249.0,82 John Wall Court,31340 Linden Court,Zachepylivka,Ukraine,2024-05-03,22:33,68.0,37.77,8.9,credit card,no_voucher,3.0,,Male,02/04/2024,3,3
3302.0,4494,81.0,4989 Eastlawn Terrace,6924 New Castle Hill,Flen,Sweden,2024-02-02,22:23,31.0,7.2,17.1,mobile wallet,no_voucher,2.0,,Male,03/01/2024,2,3
9192.0,23,612.0,3651 Declaration Pass,014 Northfield Alley,Novopodrezkovo,Russia,2024-10-18,07:52,13.0,55.73,6.9,credit card,no_voucher,4.0,,Male,10/25/2024,4,2
9584.0,921,344.0,74693 Butternut Park,55267 Rusk Terrace,Shreveport,United States,2024-09-24,17:50,44.0,62.84,13.4,mobile wallet,789VWX,5.0,,Non-binary,12/10/2024,5,5
2749.0,894,921.0,6604 Lillian Crossing,19591 Canary Plaza,Olyshivka,Ukraine,2024-11-26,08:40,15.0,53.1,16.9,mobile wallet,no_voucher,3.0,,Male,05/02/2024,3,0
539.0,789,500.0,60 Goodland Place,995 Orin Road,Selouane,Morocco,2024-06-19,20:40,6.0,82.85,14.7,credit card,no_voucher,4.0,,Male,03/07/2024,4,2
1903.0,7074,289.0,52357 Burrows Pass,99486 Maywood Parkway,Yangqiao,China,2024-07-30,16:03,113.0,42.2,10.7,cash,YZA123,3.0,,Female,08/05/2024,3,4
2000.0,6640,58.0,2 Cherokee Center,8 Manitowish Lane,Sultan Kudarat,Philippines,2024-11-14,21:04,53.0,71.07,5.7,mobile wallet,no_voucher,5.0,,Female,5/17/2024,5,2
965.0,10065,638.0,815 Toban Pass,320 Debs Junction,Culasian,Philippines,2024-01-02,20:35,46.0,54.4,17.3,credit card,no_voucher,5.0,,Female,2/26/2024,5,5
3837.0,2721,507.0,1 Arkansas Park,42 Dahle Court,Velika,Croatia,2024-09-13,01:02,36.0,7.75,10.2,cash,no_voucher,5.0,,Male,01/05/2025,5,6
7021.0,633,465.0,17 Prairie Rose Junction,985 Ridgeview Way,Morro Agudo,Brazil,2024-09-09,06:35,16.0,34.39,10.4,credit card,no_voucher,4.0,,Female,12/07/2024,4,0
4424.0,9077,50.0,06 Truax Park,014 Monica Hill,Maiwang,China,2024-06-01,03:35,98.0,25.66,1.2,credit card,no_voucher,3.0,,Genderqueer,12/26/2024,3,3
5630.0,10021,239.0,3841 Lien Court,3 Atwood Street,Mortka,Russia,2024-04-06,23:06,115.0,46.29,4.9,credit card,no_voucher,4.0,,Female,1/17/2024,4,7
8382.0,5056,663.0,7209 Oriole Drive,0770 Fordem Terrace,Benito Juarez,Mexico,2024-07-17,17:28,114.0,5.15,8.1,mobile wallet,no_voucher,2.0,,Female,3/19/2024,2,3
4236.0,8887,711.0,1334 Evergreen Lane,060 Arrowood Hill,Pŭrvomaytsi,Bulgaria,2024-10-01,06:17,39.0,95.04,14.8,credit card,no_voucher,3.0,,Bigender,08/06/2024,3,1
1503.0,8707,55.0,10 Maple Wood Drive,00 Carioca Terrace,Krasne,Ukraine,2024-10-16,21:46,99.0,64.63,1.5,credit card,ABC123,3.0,,Female,12/27/2024,3,7
3269.0,1374,319.0,61771 Milwaukee Junction,43312 Mariners Cove Alley,San Jose Village,Northern Mariana Islands,2024-04-08,12:05,85.0,80.12,18.1,credit card,XYZ456,4.0,,Female,05/11/2024,4,5
5082.0,5146,566.0,149 Browning Parkway,522 Westend Hill,Jocón,Honduras,2024-09-11,04:39,68.0,98.51,4.3,credit card,no_voucher,3.0,,Male,9/27/2024,3,7
362.0,7932,772.0,737 Buell Street,02 Mockingbird Avenue,Sakākā,Saudi Arabia,2024-10-04,13:27,27.0,11.17,1.4,mobile wallet,123DEF,4.0,,Male,03/03/2024,4,6
7601.0,757,320.0,421 Bluejay Alley,9 Scott Plaza,Kemlya,Russia,2024-11-07,02:13,63.0,20.32,2.6,credit card,PQR123,4.0,,Female,05/08/2024,4,6
7903.0,395,810.0,78586 Vahlen Parkway,8187 Sunbrook Junction,Paris 09,France,2024-12-10,18:38,65.0,5.98,19.3,credit card,no_voucher,3.0,,Male,9/23/2024,3,4
6963.0,4858,372.0,25349 Sugar Court,59602 Lyons Point,Yantian,China,2024-09-12,22:58,53.0,52.54,15.8,cash,456JKL,4.0,,Genderfluid,12/26/2024,4,0
2827.0,6960,5.0,01380 Northland Trail,74831 Golf Course Avenue,Miejska Górka,Poland,2024-12-18,23:10,51.0,80.37,3.8,cash,YZA123,5.0,,Female,08/01/2024,5,2
9163.0,669,792.0,90453 Harper Crossing,818 Grim Parkway,Gesikan,Indonesia,2024-01-25,17:43,56.0,42.56,7.3,mobile wallet,no_voucher,2.0,,Male,11/24/2024,2,3
6071.0,10229,736.0,8466 Merchant Trail,460 Independence Road,K Bang,Vietnam,2024-07-11,14:55,25.0,44.62,18.7,cash,no_voucher,4.0,,Female,5/29/2024,4,0
1219.0,10970,645.0,491 Kipling Alley,2354 Lillian Street,Prawdzinski,Belarus,2024-07-24,17:49,99.0,66.68,10.0,mobile wallet,456JKL,4.0,,Female,9/29/2024,4,7
4953.0,9353,63.0,3 Reindahl Trail,396 Magdeline Avenue,Wawer,Poland,2024-05-21,22:41,35.0,68.07,16.2,cash,no_voucher,4.0,,Male,7/16/2024,4,5
7751.0,1313,266.0,10 Bowman Circle,472 Blackbird Court,Sīlat al Ḩārithīyah,Palestinian Territory,2024-11-27,10:59,72.0,34.7,3.1,mobile wallet,MNO789,4.0,,Female,07/02/2024,4,6
52.0,4953,30.0,42262 Fisk Junction,12824 Stang Way,Åhus,Sweden,2024-09-12,00:59,54.0,77.39,16.5,mobile wallet,no_voucher,4.0,,Polygender,09/07/2024,4,5
9768.0,8549,987.0,44 Continental Plaza,0 Utah Center,Riachão do Jacuípe,Brazil,2024-01-08,15:05,29.0,77.16,7.7,cash,no_voucher,4.0,,Male,6/17/2024,4,2
8973.0,4476,345.0,4 Fremont Way,671 Esch Circle,Shuicha,China,2024-02-13,22:11,66.0,78.91,14.1,cash,YZA123,3.0,,Male,06/06/2024,3,1
3236.0,9069,22.0,0 Goodland Circle,29844 Moose Place,Pawak,Philippines,2024-05-12,23:16,66.0,99.62,16.1,mobile wallet,no_voucher,5.0,,Male,12/29/2024,5,5
7545.0,4613,15.0,130 Upham Drive,5 Union Way,Dammarie-les-Lys,France,2024-04-29,17:22,112.0,54.42,7.1,cash,YZA123,4.0,,Female,12/30/2024,4,7
6267.0,7318,452.0,57 Talmadge Hill,758 Pepper Wood Parkway,Tajike’abati,China,2024-10-06,23:14,81.0,52.57,11.3,credit card,no_voucher,4.0,,Female,8/27/2024,4,4
8370.0,8570,966.0,12180 International Plaza,23 Manitowish Way,Novovoronezh,Russia,2024-11-04,23:19,13.0,30.57,2.0,mobile wallet,no_voucher,5.0,,Male,6/15/2024,5,6
2812.0,660,765.0,8 Mayfield Crossing,9 Hoffman Way,San Ignacio,Honduras,2024-02-11,08:10,28.0,53.87,19.4,cash,no_voucher,3.0,,Male,4/24/2024,3,1
5485.0,3266,239.0,07 Hermina Circle,1453 Sage Crossing,Litan,China,2024-11-06,16:46,40.0,31.01,18.7,mobile wallet,MNO789,5.0,,Male,08/07/2024,5,0
7281.0,7894,365.0,76 Melvin Crossing,5472 Blue Bill Park Place,Corumbá,Brazil,2024-07-17,02:27,91.0,41.67,9.5,cash,no_voucher,4.0,,Female,4/14/2024,4,4
2224.0,9376,678.0,444 Porter Trail,16914 Logan Junction,An Châu,Vietnam,2024-06-09,16:05,63.0,46.83,4.2,credit card,MNO789,3.0,,Female,8/14/2024,3,3
7522.0,8356,424.0,8 Cottonwood Place,612 Manufacturers Street,Kyrylivka,Ukraine,2024-12-09,18:46,102.0,8.06,0.7,credit card,no_voucher,3.0,,Female,10/23/2024,3,3
6416.0,1714,457.0,35195 Dryden Street,85596 Old Gate Drive,‘Abasān al Kabīrah,Palestinian Territory,2024-03-08,22:59,47.0,72.42,15.3,credit card,PQR123,3.0,,Male,02/01/2024,3,1
4830.0,9720,332.0,8770 Sherman Terrace,0 Pond Trail,Ágios Geórgios,Greece,2024-11-02,17:00,56.0,36.47,19.7,mobile wallet,no_voucher,5.0,,Female,01/04/2025,5,0
7832.0,2309,366.0,33 Duke Lane,18712 Fieldstone Circle,Aracaju,Brazil,2024-12-27,21:25,17.0,59.34,4.8,cash,789VWX,5.0,,Male,12/15/2024,5,2
1281.0,10989,791.0,116 Gina Drive,537 Crowley Place,Gritsovskiy,Russia,2024-06-02,22:07,93.0,50.54,17.8,credit card,no_voucher,3.0,,Male,05/07/2024,3,1
9450.0,7447,922.0,84 Thierer Road,5681 Debra Court,Stockholm,Sweden,2025-01-04,16:21,114.0,53.64,17.6,cash,PQR123,3.0,,Female,06/05/2024,3,4
8590.0,4111,805.0,3143 Manufacturers Plaza,583 Lukken Crossing,Thị Trấn Tam Sơn,Vietnam,2024-08-04,11:57,10.0,7.87,10.7,credit card,ABC123,4.0,,Female,9/21/2024,4,0
4335.0,1534,779.0,90512 Bluestem Plaza,4 Derek Park,Kanye,Botswana,2024-12-01,00:36,42.0,34.29,9.4,cash,456JKL,5.0,,Male,02/12/2024,5,6
3685.0,5810,994.0,38 Knutson Lane,3584 Reinke Court,Qarqaraly,Kazakhstan,2024-12-30,07:55,34.0,99.07,6.2,cash,no_voucher,5.0,,Male,06/10/2024,5,2
7802.0,3556,613.0,2766 Bunker Hill Plaza,506 Warner Pass,Sopla,Indonesia,2024-07-19,03:16,63.0,13.54,12.5,mobile wallet,no_voucher,3.0,,Male,7/19/2024,3,3
6880.0,358,565.0,7 Heath Drive,86 Hollow Ridge Terrace,Gines-Patay,Philippines,2024-10-01,03:28,29.0,78.26,1.6,mobile wallet,no_voucher,5.0,,Female,06/04/2024,5,2
4867.0,901,114.0,15958 Utah Circle,798 Burrows Avenue,Ust’-Labinsk,Russia,2024-08-14,07:10,102.0,52.2,10.3,cash,ABC123,5.0,,Male,7/29/2024,5,7
1854.0,7772,457.0,728 Charing Cross Hill,54 Southridge Road,Erdaohe,China,2024-10-10,23:08,46.0,32.38,8.1,cash,STU456,4.0,,Male,10/16/2024,4,6
6390.0,7979,789.0,98820 Holy Cross Center,1 Thackeray Pass,Curumaní,Colombia,2024-07-20,17:02,28.0,88.78,7.1,credit card,no_voucher,2.0,,Male,9/28/2024,2,1
2559.0,2648,330.0,976 Roth Lane,65427 Ramsey Point,Porto União,Brazil,2024-06-18,04:09,81.0,69.31,2.1,mobile wallet,no_voucher,4.0,,Male,10/25/2024,4,7
2600.0,6749,845.0,6819 Muir Hill,367 Mifflin Plaza,Mulan,China,2024-04-11,01:15,59.0,26.71,14.5,mobile wallet,no_voucher,4.0,,Female,10/16/2024,4,0
5665.0,7456,64.0,940 Hoffman Junction,82560 Schurz Center,Verkhniy Yasenov,Ukraine,2024-08-31,09:11,37.0,82.86,11.5,mobile wallet,no_voucher,4.0,,Female,02/08/2024,4,2
2972.0,8554,79.0,553 David Terrace,8 Johnson Point,Lianpeng,China,2024-01-29,17:55,45.0,81.1,7.3,mobile wallet,no_voucher,4.0,,Male,08/02/2024,4,2
9677.0,9876,696.0,918 Comanche Point,7291 Anzinger Lane,Clarence-Rockland,Canada,2024-08-04,15:58,62.0,25.2,19.9,mobile wallet,no_voucher,4.0,,Female,1/18/2024,4,0
9897.0,5330,65.0,28 Myrtle Center,6 Blue Bill Park Plaza,Gimbi,Ethiopia,2024-12-26,04:12,61.0,87.03,17.0,credit card,no_voucher,3.0,,Female,01/12/2024,3,1
4599.0,10895,356.0,2 Grover Court,9787 Acker Terrace,Sanlifan,China,2024-06-03,05:55,68.0,94.14,13.4,mobile wallet,no_voucher,5.0,,Female,11/22/2024,5,5
7949.0,2295,293.0,3032 Moulton Court,432 1st Park,Katyuzhanka,Ukraine,2025-01-07,17:44,36.0,38.62,11.9,credit card,123DEF,4.0,,Male,9/13/2024,4,0
6660.0,3027,365.0,5021 Charing Cross Street,3890 Park Meadow Road,Rennes,France,2024-05-02,14:22,28.0,70.47,16.3,credit card,STU456,4.0,,Male,8/20/2024,4,5
9664.0,1958,624.0,4 High Crossing Street,698 Golf Course Way,Miasteczko Śląskie,Poland,2024-11-11,14:28,86.0,56.68,18.9,credit card,no_voucher,4.0,,Male,02/03/2024,4,5
2011.0,574,465.0,3 Menomonie Plaza,98679 Sugar Circle,Cúa,Venezuela,2024-06-05,01:30,43.0,17.51,9.5,cash,MNO789,5.0,,Female,04/06/2024,5,6
6307.0,10526,232.0,7 Kropf Court,378 Independence Terrace,Rättvik,Sweden,2024-05-14,16:19,21.0,88.51,5.9,mobile wallet,no_voucher,4.0,,Female,11/13/2024,4,2
9390.0,1557,466.0,01 Bunting Court,8 Little Fleur Trail,Dordrecht,Netherlands,2024-03-12,16:46,96.0,82.5,5.6,cash,no_voucher,4.0,,Female,6/21/2024,4,7
7858.0,9428,98.0,26120 Oxford Hill,442 Tennyson Plaza,Daming,China,2024-05-19,01:23,17.0,71.93,12.0,mobile wallet,no_voucher,5.0,,Male,09/03/2024,5,2
9266.0,6432,157.0,1789 Crowley Parkway,6 Melvin Parkway,Nanjiao,China,2024-05-16,02:37,62.0,82.41,9.3,mobile wallet,no_voucher,5.0,,Male,7/21/2024,5,5
3860.0,451,466.0,4546 Everett Alley,3762 Walton Crossing,Kota Bharu,Malaysia,2024-02-20,14:50,21.0,57.19,5.4,mobile wallet,no_voucher,5.0,,Male,07/11/2024,5,2
5020.0,9972,607.0,9666 Mcbride Place,35 Garrison Street,Sredno Konjare,Macedonia,2024-03-26,22:37,109.0,5.97,6.3,cash,STU456,5.0,,Male,2/13/2024,5,6
1770.0,2565,943.0,61241 Artisan Circle,447 Sunbrook Road,Hägersten,Sweden,2024-11-02,18:13,104.0,21.59,9.5,mobile wallet,no_voucher,4.0,,Male,07/02/2024,4,4
739.0,8031,663.0,06 Veith Trail,37 Forest Plaza,Nicolas Bravo,Mexico,2024-04-19,10:39,32.0,20.58,19.1,cash,no_voucher,5.0,,Male,9/23/2024,5,0
4357.0,2448,218.0,793 Forest Run Drive,06 Lyons Lane,Huangtukuang,China,2024-08-03,13:40,83.0,39.01,5.5,cash,no_voucher,3.0,,Male,08/11/2024,3,3
6700.0,5242,330.0,2 Dovetail Trail,0 Kropf Junction,Shireet,Mongolia,2024-08-05,21:27,52.0,43.97,6.3,mobile wallet,no_voucher,3.0,,Male,12/16/2024,3,3
592.0,8675,1000.0,4680 David Parkway,4 Onsgard Alley,Valbonë,Albania,2024-03-26,09:17,54.0,89.12,17.2,cash,no_voucher,4.0,,Female,05/09/2024,4,5
7016.0,9108,566.0,78 Shelley Avenue,1957 Marcy Trail,Kimhae,South Korea,2024-12-09,21:05,30.0,92.74,11.1,credit card,no_voucher,5.0,,Female,10/02/2024,5,2
8829.0,10486,378.0,4806 Sauthoff Road,5 Mesta Parkway,São José dos Pinhais,Brazil,2024-04-12,23:06,13.0,94.6,5.3,cash,no_voucher,4.0,,Female,01/03/2025,4,2
6874.0,3267,389.0,52 Mcguire Hill,7 Jackson Alley,Saint-Ouen,France,2024-11-04,18:20,103.0,56.43,16.9,mobile wallet,STU456,5.0,,Male,7/17/2024,5,5
7230.0,5115,605.0,8582 Iowa Terrace,4526 American Ash Junction,Piracicaba,Brazil,2024-03-20,20:21,78.0,63.81,6.1,mobile wallet,no_voucher,3.0,,Female,3/18/2024,3,3
2126.0,6601,525.0,34 Caliangt Point,751 Arizona Plaza,Florianópolis,Brazil,2024-03-16,20:35,91.0,59.49,8.2,mobile wallet,789VWX,4.0,,Genderqueer,09/09/2024,4,7
1811.0,8684,399.0,7 Carey Alley,3645 Pennsylvania Trail,Iwatsuki,Japan,2025-01-06,02:01,57.0,16.91,19.6,cash,no_voucher,5.0,,Polygender,11/03/2024,5,0
1707.0,7575,699.0,3143 Gina Trail,34482 Eagle Crest Avenue,De la Paz,Philippines,2024-02-28,13:58,100.0,95.87,7.1,cash,456JKL,4.0,,Male,9/22/2024,4,7
5968.0,10967,350.0,7 Namekagon Circle,0454 Hanover Court,Tonantins,Brazil,2024-03-14,18:45,8.0,78.6,8.9,mobile wallet,no_voucher,4.0,,Female,2/16/2024,4,2
5065.0,8317,463.0,5864 Eagle Crest Plaza,4 South Place,Karangdalam,Indonesia,2024-10-19,07:18,106.0,66.35,4.7,credit card,YZA123,3.0,,Female,2/23/2024,3,7
2179.0,2368,979.0,1 Holy Cross Hill,38629 Armistice Junction,Liangnong,China,2024-06-07,05:47,104.0,59.4,8.2,cash,no_voucher,3.0,,Polygender,07/05/2024,3,7
3850.0,5216,272.0,7 Northfield Crossing,5577 Columbus Alley,Shreveport,United States,2024-12-19,09:03,9.0,14.7,5.0,credit card,MNO789,4.0,,Male,05/02/2024,4,6
8805.0,4304,14.0,02 Daystar Avenue,018 Menomonie Center,Nový Bor,Czech Republic,2024-07-01,10:33,102.0,38.88,9.5,cash,no_voucher,4.0,,Male,01/04/2025,4,4
2850.0,10994,100.0,9364 Walton Alley,191 Shopko Junction,Mingjiu,China,2024-05-25,18:47,61.0,74.76,6.5,cash,no_voucher,5.0,,Female,5/23/2024,5,2
4033.0,7075,772.0,6184 Service Place,9881 Veith Center,Yanahuaya,Peru,2024-01-12,08:41,34.0,84.3,1.4,credit card,789GHI,3.0,,Female,7/25/2024,3,2
4293.0,9217,687.0,81 Anderson Court,1365 Hooker Road,San Andres,Philippines,2024-07-12,23:31,6.0,71.15,2.7,cash,123DEF,4.0,,Male,03/08/2024,4,2
5503.0,6758,929.0,16256 Homewood Crossing,0 David Court,Büzmeýin,Turkmenistan,2024-04-11,09:32,34.0,91.34,15.0,credit card,no_voucher,1.0,,Female,8/24/2024,1,1
637.0,6046,132.0,41848 Dovetail Alley,473 Loeprich Way,Ol’ginskaya,Russia,2024-08-05,05:50,114.0,60.44,19.9,credit card,789GHI,3.0,,Male,02/09/2024,3,1
1414.0,3424,323.0,02907 Sage Point,62684 American Terrace,Quetta,Pakistan,2024-05-07,18:54,59.0,65.43,15.3,mobile wallet,no_voucher,5.0,,Female,11/19/2024,5,5
1692.0,9357,458.0,1691 Declaration Trail,262 Browning Circle,Kibonsod,Philippines,2024-01-04,21:03,12.0,51.96,17.0,mobile wallet,no_voucher,4.0,,Male,12/29/2024,4,0
1724.0,4877,526.0,4886 5th Drive,718 Lyons Circle,Qingyang,China,2024-08-15,10:12,72.0,30.97,12.1,cash,STU456,5.0,,Female,3/27/2024,5,4
8439.0,10065,869.0,59467 Londonderry Alley,99852 Redwing Junction,Kalinkavichy,Belarus,2024-03-19,13:07,48.0,61.07,11.4,credit card,STU456,4.0,,Female,2/26/2024,4,2
9783.0,5503,45.0,65 Cascade Road,9 Fulton Plaza,Erie,United States,2024-08-13,01:50,67.0,76.43,17.6,credit card,no_voucher,5.0,,Female,07/08/2024,5,5
6332.0,4432,758.0,181 Jay Place,616 Hazelcrest Pass,Paradise,Trinidad and Tobago,2024-10-01,16:47,18.0,72.19,2.0,mobile wallet,no_voucher,4.0,,Male,12/19/2024,4,2
8425.0,6760,826.0,09551 Sunnyside Junction,1783 South Drive,Fuliang,China,2024-02-26,12:58,48.0,7.76,13.6,mobile wallet,789VWX,1.0,,Male,10/31/2024,1,3
3216.0,2208,827.0,5073 Eggendart Pass,042 Ludington Point,Gasi,China,2024-10-18,12:36,65.0,30.67,19.3,cash,no_voucher,4.0,,Female,02/08/2024,4,4
6623.0,9515,39.0,38 Jenna Place,1 Porter Lane,Krajan,Indonesia,2024-06-15,16:23,52.0,74.29,7.8,cash,no_voucher,5.0,,Male,6/25/2024,5,2
9602.0,4942,871.0,57216 Mendota Way,9668 Loeprich Avenue,Pamplona/Iruña,Spain,2024-05-13,06:11,38.0,34.35,17.9,cash,no_voucher,4.0,,Male,6/25/2024,4,0
6118.0,4093,15.0,289 Green Point,820 Gerald Alley,Miřetice,Czech Republic,2024-05-06,16:02,49.0,66.36,14.3,credit card,no_voucher,4.0,,Female,3/20/2024,4,5
